customer_id,total_orders,total_spend,average_order_value,first_purchase,last_purchase,total_returns,avg_discount_pct,discount_orders,distinct_categories,days_since_last_purchase,customer_span_days,purchase_frequency,return_rate,discount_usage_rate,favorite_category,avg_review_rating,n_reviews,site_visits_last_90d,avg_pages_per_visit,signup_date,region,acquisition_channel,age,primary_category,customer_tenure_days,customer_lifetime_value,will_purchase_next_60d,churned,churn_probability,predicted_churn,is_test_set
102017,14.0,6299.24,449.9457142857143,2024-08-21,2025-06-22,0.0,3.928571428571429,4.0,5.0,10.0,305.0,1.3770491803278688,0.0,0.2857142857142857,Books,4.625,4.0,27.0,7.333333333333333,2024-07-25,South,Paid Ads,49,Books,342,6722.873099415205,1,0,0.19888464834908887,0,0
102018,9.0,11929.01,1325.4455555555555,2024-09-28,2025-06-09,0.0,8.88888888888889,6.0,4.0,23.0,254.0,1.062992125984252,0.0,0.6666666666666666,Toys & Games,3.28,5.0,7.0,7.0,2024-09-02,Central,Referral,35,Toys & Games,303,14369.929537953796,0,1,0.6852565157941995,1,0
102019,7.0,6695.12,956.4457142857144,2024-10-22,2025-05-23,0.0,2.857142857142857,1.0,2.0,40.0,213.0,0.9859154929577464,0.0,0.1428571428571428,Fashion,3.2,2.0,10.0,6.666666666666667,2024-08-15,East,Direct,34,Fashion,321,7612.831152647976,0,1,0.7215912036853809,1,0
102020,1.0,1387.52,1387.52,2025-05-09,2025-05-09,0.0,0.0,0.0,1.0,54.0,1.0,30.0,0.0,0.0,Sports & Outdoors,3.3,1.0,12.0,3.333333333333333,2025-04-14,South,Email,42,Sports & Outdoors,79,6410.693670886076,0,1,0.5930297492096586,1,0
102022,10.0,10518.72,1051.8719999999998,2024-11-18,2025-05-17,0.0,2.5,2.0,3.0,46.0,180.0,1.6666666666666667,0.0,0.2,Fashion,3.7,7.0,17.0,3.333333333333333,2024-10-22,North,Social Media,32,Beauty & Personal Care,253,15175.228458498024,0,1,0.5778579047294832,1,0
102023,29.0,16569.98,571.3786206896551,2023-02-25,2025-06-04,1.0,5.517241379310345,14.0,5.0,28.0,830.0,1.0481927710843373,0.0344827586206896,0.4827586206896552,Grocery,4.2384615384615385,13.0,24.0,5.0,2023-02-22,West,Direct,24,Grocery,861,7024.439837398374,1,0,0.2544575081793308,0,0
102024,19.0,15714.98,827.1042105263158,2024-06-04,2025-05-03,0.0,5.526315789473684,9.0,6.0,60.0,333.0,1.7117117117117118,0.0,0.4736842105263157,Grocery,4.2375,8.0,11.0,5.333333333333333,2024-05-29,East,Social Media,54,Grocery,399,14375.858897243108,1,0,0.4258486311624675,0,0
102025,25.0,39907.45,1596.2979999999998,2023-06-04,2025-05-29,1.0,8.0,15.0,7.0,34.0,725.0,1.0344827586206895,0.04,0.6,Home & Kitchen,4.253846153846154,13.0,33.0,7.666666666666667,2023-04-07,West,Direct,21,Home & Kitchen,817,17828.909730722153,1,0,0.19347334144088724,0,1
102026,2.0,851.99,425.995,2025-02-26,2025-04-24,0.0,0.0,0.0,1.0,69.0,57.0,1.0526315789473684,0.0,0.0,Grocery,4.1,1.0,8.0,2.0,2025-01-31,West,Email,36,Grocery,152,2045.897039473684,0,1,0.6667028281609837,1,1
102027,6.0,8110.78,1351.7966666666666,2024-11-16,2025-05-09,2.0,4.166666666666667,3.0,2.0,54.0,174.0,1.0344827586206895,0.3333333333333333,0.5,Home & Kitchen,4.05,4.0,21.0,9.666666666666666,2024-11-03,North,Organic Search,40,Home & Kitchen,241,12283.96141078838,1,0,0.26702079737253187,0,0
102028,10.0,4723.54,472.354,2023-03-09,2025-06-27,0.0,7.5,5.0,2.0,5.0,841.0,0.356718192627824,0.0,0.5,Books,3.8,2.0,8.0,2.6666666666666665,2023-01-01,Central,Organic Search,34,Books,913,1888.381270536692,1,0,0.66994753805252,1,1
102029,1.0,253.66,253.66,2025-05-06,2025-05-06,0.0,0.0,0.0,1.0,57.0,1.0,30.0,0.0,0.0,Beauty & Personal Care,4.9,1.0,11.0,3.6666666666666665,2025-01-20,East,Referral,21,Beauty & Personal Care,163,568.0116564417178,0,1,0.6190686842282935,1,0
102030,12.0,11746.08,978.84,2023-12-11,2025-06-17,1.0,5.416666666666667,5.0,4.0,15.0,554.0,0.6498194945848376,0.0833333333333333,0.4166666666666667,Beauty & Personal Care,3.966666666666667,9.0,13.0,4.0,2023-11-24,West,Referral,24,Beauty & Personal Care,586,7316.244368600682,1,0,0.4555586438336189,0,0
102031,20.0,70101.59,3505.0795,2023-12-10,2025-06-26,1.0,2.5,3.0,7.0,6.0,564.0,1.0638297872340423,0.05,0.15,Electronics,4.366666666666666,9.0,24.0,6.0,2023-11-25,North,Social Media,40,Electronics,585,43738.59888888889,1,0,0.1710895337413806,0,0
102032,19.0,12962.51,682.2373684210527,2024-02-25,2025-06-08,0.0,4.2105263157894735,5.0,4.0,24.0,469.0,1.2153518123667375,0.0,0.2631578947368421,Grocery,4.353846153846154,13.0,20.0,5.333333333333333,2024-01-13,West,Direct,26,Grocery,536,8827.082369402986,1,0,0.31404294546751393,0,1
102033,21.0,19943.09,949.6709523809524,2023-12-08,2025-06-30,1.0,7.857142857142857,11.0,6.0,2.0,570.0,1.105263157894737,0.0476190476190476,0.5238095238095238,Fashion,4.5,14.0,21.0,5.333333333333333,2023-11-19,West,Social Media,18,Fashion,591,12316.79839255499,1,0,0.22540853717129702,0,0
102034,3.0,4290.31,1430.1033333333332,2025-02-17,2025-04-16,0.0,0.0,0.0,3.0,77.0,58.0,1.5517241379310345,0.0,0.0,Electronics,3.25,2.0,13.0,3.6666666666666665,2025-01-22,South,Paid Ads,39,Electronics,161,9726.479192546583,1,0,0.5083556275996162,1,0
102035,5.0,6747.97,1349.594,2024-10-20,2025-04-15,1.0,7.0,3.0,2.0,78.0,177.0,0.847457627118644,0.2,0.6,Home & Kitchen,3.533333333333333,3.0,18.0,2.333333333333333,2024-10-10,Central,Social Media,25,Home & Kitchen,265,9294.373773584906,1,0,0.5124033081697461,1,0
102037,8.0,17244.2,2155.525,2023-01-15,2024-07-17,0.0,8.75,6.0,3.0,350.0,549.0,0.4371584699453552,0.0,0.75,Electronics,2.9333333333333336,3.0,3.0,6.0,2023-01-01,Central,Social Media,32,Electronics,913,6893.902519167579,1,0,0.7988752784959411,1,0
102038,15.0,23768.5,1584.5666666666666,2023-12-10,2025-06-25,3.0,6.333333333333333,5.0,5.0,7.0,563.0,0.7992895204262878,0.2,0.3333333333333333,Home & Kitchen,4.74,10.0,18.0,7.0,2023-11-21,Central,Direct,32,Home & Kitchen,589,14729.206281833616,1,0,0.34071771102637777,0,0
102039,6.0,8335.28,1389.2133333333334,2024-12-31,2025-06-29,0.0,5.833333333333333,2.0,2.0,3.0,180.0,1.0,0.0,0.3333333333333333,Home & Kitchen,5.0,2.0,34.0,6.666666666666667,2024-12-23,South,Organic Search,35,Home & Kitchen,191,15928.676439790575,1,0,0.19025973257400136,0,0
102040,2.0,959.06,479.53,2025-03-09,2025-03-24,0.0,0.0,0.0,2.0,100.0,15.0,4.0,0.0,0.0,Books,5.0,1.0,14.0,6.0,2025-01-29,Central,Email,22,Grocery,154,2273.096753246753,1,0,0.521231698362317,1,1
102041,18.0,24449.0,1358.2777777777778,2023-02-15,2025-06-26,1.0,5.277777777777778,7.0,4.0,6.0,862.0,0.6264501160092807,0.0555555555555555,0.3888888888888889,Home & Kitchen,4.588888888888889,9.0,13.0,5.333333333333333,2023-02-11,West,Email,25,Home & Kitchen,872,10233.813073394494,0,1,0.511899206934021,1,0
102042,5.0,8426.560000000001,1685.3120000000004,2025-03-04,2025-06-16,1.0,2.0,1.0,2.0,16.0,104.0,1.4423076923076923,0.2,0.2,Sports & Outdoors,4.866666666666666,3.0,14.0,4.333333333333333,2025-01-07,North,Organic Search,32,Sports & Outdoors,176,17475.536363636365,1,0,0.35169375475420644,0,0
102043,3.0,1844.27,614.7566666666667,2024-12-28,2025-06-07,0.0,16.666666666666668,3.0,3.0,25.0,161.0,0.5590062111801243,0.0,1.0,Home & Kitchen,3.7,1.0,16.0,4.666666666666667,2024-12-24,West,Email,22,Beauty & Personal Care,190,3542.939736842105,1,0,0.5014263500712244,1,1
102044,1.0,799.42,799.42,2025-06-27,2025-06-27,0.0,0.0,0.0,1.0,5.0,1.0,30.0,0.0,0.0,Home & Kitchen,4.037037037037037,0.0,15.0,7.666666666666667,2025-03-08,East,Email,42,Home & Kitchen,116,2515.416379310345,1,0,0.41417189647989056,0,0
102045,16.0,54661.06,3416.31625,2023-08-30,2025-05-10,2.0,1.25,2.0,5.0,53.0,619.0,0.7754442649434572,0.125,0.125,Electronics,3.5142857142857147,7.0,17.0,6.0,2023-08-27,Central,Social Media,31,Electronics,675,29557.46207407408,0,1,0.5635595188864384,1,0
102046,23.0,23048.81,1002.1221739130436,2023-08-04,2025-03-12,1.0,1.3043478260869563,3.0,7.0,112.0,586.0,1.1774744027303754,0.0434782608695652,0.1304347826086956,Grocery,3.94,15.0,27.0,5.0,2023-04-16,North,Organic Search,19,Grocery,808,10411.900556930694,0,1,0.28799995228191744,0,1
102047,7.0,6828.75,975.5357142857144,2024-09-11,2025-06-10,0.0,5.0,2.0,3.0,22.0,272.0,0.7720588235294118,0.0,0.2857142857142857,Beauty & Personal Care,4.62,5.0,27.0,4.0,2024-08-31,South,Paid Ads,28,Beauty & Personal Care,305,8172.110655737705,1,0,0.22753936404885924,0,0
102048,30.0,38921.31,1297.377,2023-05-18,2025-06-19,1.0,5.333333333333333,11.0,8.0,13.0,763.0,1.1795543905635648,0.0333333333333333,0.3666666666666666,Fashion,4.005555555555556,18.0,27.0,5.666666666666667,2023-04-12,South,Social Media,36,Fashion,812,17495.416440886696,1,0,0.13112588362317715,0,0
102049,27.0,29282.74,1084.5459259259258,2024-03-02,2025-06-30,3.0,4.25925925925926,9.0,5.0,2.0,485.0,1.670103092783505,0.1111111111111111,0.3333333333333333,Fashion,4.030769230769231,13.0,20.0,4.666666666666667,2024-02-17,East,Organic Search,30,Fashion,501,21333.73273453093,0,1,0.31497933965695546,0,0
102050,2.0,2721.06,1360.53,2025-04-21,2025-04-23,1.0,0.0,0.0,2.0,70.0,2.0,30.0,0.5,0.0,Fashion,3.35,2.0,22.0,6.666666666666667,2025-03-17,West,Paid Ads,39,Sports & Outdoors,107,9282.120560747664,1,0,0.3645344350046186,0,1
102051,14.0,9997.26,714.09,2023-02-26,2025-03-25,0.0,11.785714285714286,12.0,5.0,99.0,758.0,0.554089709762533,0.0,0.8571428571428571,Grocery,4.49,10.0,15.0,5.333333333333333,2023-01-01,South,Direct,41,Grocery,913,3996.714019715225,0,1,0.5514277789020252,1,1
102052,3.0,4504.05,1501.35,2025-04-06,2025-06-14,0.0,0.0,0.0,1.0,18.0,69.0,1.3043478260869563,0.0,0.0,Sports & Outdoors,3.1,1.0,11.0,5.666666666666667,2025-03-09,West,Referral,61,Sports & Outdoors,115,14295.46304347826,0,1,0.5354258345977545,1,1
102053,5.0,4677.13,935.426,2024-11-27,2025-06-08,0.0,6.0,3.0,3.0,24.0,193.0,0.7772020725388601,0.0,0.6,Fashion,4.0,2.0,10.0,2.333333333333333,2024-08-10,North,Referral,47,Fashion,326,5236.663957055215,0,1,0.5785227627957186,1,0
102054,15.0,33303.73,2220.248666666667,2024-09-21,2025-05-05,1.0,7.0,8.0,5.0,58.0,226.0,1.991150442477876,0.0666666666666666,0.5333333333333333,Electronics,4.32,10.0,17.0,7.666666666666667,2024-08-30,South,Direct,18,Electronics,306,39725.03741830066,1,0,0.3093154743151134,0,1
102055,15.0,28719.23,1914.6153333333332,2024-11-29,2025-04-28,3.0,7.666666666666667,7.0,6.0,65.0,150.0,3.0,0.2,0.4666666666666667,Home & Kitchen,4.333333333333333,9.0,18.0,3.333333333333333,2024-10-18,West,Organic Search,31,Home & Kitchen,257,40788.01147859922,0,1,0.4310085994214108,0,0
102057,5.0,5143.67,1028.734,2024-03-14,2024-12-12,0.0,2.0,1.0,2.0,202.0,273.0,0.5494505494505495,0.0,0.2,Beauty & Personal Care,4.2,4.0,7.0,3.333333333333333,2023-01-01,East,Referral,41,Beauty & Personal Care,913,2056.3412376779847,0,1,0.8745794669763244,1,0
102059,19.0,10503.5,552.8157894736842,2023-02-21,2025-05-07,1.0,8.421052631578947,11.0,3.0,56.0,806.0,0.707196029776675,0.0526315789473684,0.5789473684210527,Books,4.199999999999999,9.0,20.0,7.0,2023-01-01,South,Organic Search,29,Books,913,4199.099123767798,1,0,0.44811945374639245,0,0
102060,4.0,8128.139999999999,2032.035,2025-03-18,2025-06-10,1.0,2.5,1.0,3.0,22.0,84.0,1.4285714285714286,0.25,0.25,Beauty & Personal Care,4.6000000000000005,3.0,15.0,6.0,2025-02-04,Central,Email,21,Beauty & Personal Care,148,20045.750675675677,1,0,0.36948244219424703,0,0
102061,2.0,1874.28,937.14,2025-02-26,2025-03-06,0.0,15.0,1.0,1.0,118.0,8.0,7.5,0.0,0.5,Toys & Games,3.15,2.0,26.0,7.333333333333333,2024-12-03,Central,Organic Search,28,Fashion,211,3242.237914691944,1,0,0.39105049690538124,0,0
102062,12.0,27177.77,2264.8141666666666,2023-03-07,2025-01-19,0.0,8.75,10.0,4.0,164.0,684.0,0.5263157894736842,0.0,0.8333333333333334,Electronics,3.2375,8.0,7.0,6.0,2023-01-01,Central,Social Media,28,Electronics,913,10865.154490690033,0,1,0.8090426401008034,1,0
102063,4.0,9448.33,2362.0825,2024-02-20,2024-11-10,0.0,3.75,2.0,3.0,234.0,264.0,0.4545454545454545,0.0,0.5,Home & Kitchen,4.9,2.0,5.0,4.0,2024-01-04,East,Social Media,31,Home & Kitchen,545,6327.780642201835,1,0,0.6949082202474366,1,0
102064,2.0,1393.15,696.575,2025-06-22,2025-07-02,0.0,15.0,2.0,1.0,0.0,10.0,6.0,0.0,1.0,Fashion,3.9,1.0,18.0,7.666666666666667,2025-05-01,South,Referral,21,Fashion,62,8201.608870967742,1,0,0.3407613107784301,0,1
102065,1.0,1931.32,1931.32,2025-05-24,2025-05-24,0.0,0.0,0.0,1.0,39.0,1.0,30.0,0.0,0.0,Home & Kitchen,4.037037037037037,0.0,6.0,3.333333333333333,2025-05-03,Central,Paid Ads,45,Home & Kitchen,60,11748.863333333333,0,1,0.5000231097503675,1,0
102066,6.0,7776.02,1296.003333333333,2024-05-22,2025-04-21,1.0,10.0,4.0,2.0,72.0,334.0,0.5389221556886228,0.1666666666666666,0.6666666666666666,Fashion,3.8333333333333335,3.0,9.0,5.666666666666667,2024-03-06,West,Organic Search,40,Fashion,483,5876.288405797101,1,0,0.5905027717796417,1,0
102067,4.0,4378.51,1094.6275,2025-03-12,2025-05-31,0.0,5.0,3.0,2.0,32.0,80.0,1.5,0.0,0.75,Home & Kitchen,3.3,4.0,14.0,5.666666666666667,2025-03-12,West,Direct,19,Home & Kitchen,112,14269.251339285714,1,0,0.44453033300954503,0,0
102068,7.0,7572.99,1081.8557142857142,2024-03-02,2025-03-15,0.0,5.714285714285714,5.0,2.0,109.0,378.0,0.5555555555555556,0.0,0.7142857142857143,Fashion,4.25,4.0,4.0,3.0,2023-12-15,North,Direct,35,Fashion,565,4892.285575221238,0,1,0.7688599884268625,1,0
102069,27.0,33101.69,1225.9885185185185,2023-11-09,2025-06-29,3.0,6.111111111111111,13.0,5.0,3.0,598.0,1.354515050167224,0.1111111111111111,0.4814814814814814,Fashion,4.147058823529412,17.0,28.0,7.0,2023-10-31,Central,Social Media,18,Fashion,610,19806.74893442623,1,0,0.1249510954805533,0,0
102070,1.0,1275.31,1275.31,2025-03-26,2025-03-26,0.0,0.0,0.0,1.0,98.0,1.0,30.0,0.0,0.0,Fashion,3.0,1.0,5.0,5.333333333333333,2025-01-15,East,Organic Search,49,Fashion,168,2770.7627976190474,0,1,0.6894139197036949,1,1
102071,1.0,1076.11,1076.11,2025-02-14,2025-02-14,0.0,0.0,0.0,1.0,138.0,1.0,30.0,0.0,0.0,Beauty & Personal Care,4.037037037037037,0.0,9.0,2.333333333333333,2024-11-21,West,Social Media,52,Beauty & Personal Care,223,1761.3459641255604,1,0,0.6829298051303522,1,0
102072,9.0,9107.48,1011.9422222222222,2024-04-18,2025-04-21,0.0,3.888888888888889,5.0,3.0,72.0,368.0,0.733695652173913,0.0,0.5555555555555556,Books,4.55,4.0,20.0,4.666666666666667,2024-02-22,Central,Paid Ads,34,Books,496,6702.077016129031,1,0,0.41782204680325385,0,1
102073,1.0,337.03,337.03,2025-02-23,2025-02-23,0.0,10.0,1.0,1.0,129.0,1.0,30.0,0.0,1.0,Beauty & Personal Care,4.037037037037037,0.0,6.0,3.333333333333333,2025-01-24,North,Organic Search,25,Beauty & Personal Care,159,773.6852201257861,0,1,0.7059466912318284,1,0
102074,12.0,7859.43,654.9525,2024-06-17,2025-04-06,0.0,7.916666666666667,7.0,1.0,87.0,293.0,1.228668941979522,0.0,0.5833333333333334,Toys & Games,4.04,5.0,15.0,4.666666666666667,2024-05-28,North,Organic Search,27,Toys & Games,400,7171.729875,0,1,0.5666796226461125,1,0
102075,36.0,58286.1,1619.0583333333334,2023-01-24,2025-07-01,2.0,6.666666666666667,18.0,5.0,1.0,889.0,1.2148481439820022,0.0555555555555555,0.5,Home & Kitchen,4.3315789473684205,19.0,16.0,5.666666666666667,2023-01-01,North,Organic Search,30,Home & Kitchen,913,23301.67196056955,1,0,0.18061426071439557,0,0
102076,6.0,4067.74,677.9566666666666,2024-02-03,2024-08-20,0.0,4.166666666666667,2.0,4.0,316.0,199.0,0.9045226130653266,0.0,0.3333333333333333,Fashion,3.7,1.0,8.0,5.666666666666667,2024-02-03,West,Paid Ads,33,Fashion,515,2882.961359223301,0,1,0.8531811382471672,1,0
102077,4.0,2488.51,622.1275,2024-10-16,2025-05-03,0.0,7.5,1.0,1.0,60.0,199.0,0.6030150753768844,0.0,0.25,Grocery,3.9,1.0,16.0,5.666666666666667,2024-10-14,Central,Paid Ads,50,Grocery,261,3480.1001915708816,1,0,0.4779421106766343,0,0
102078,9.0,18856.370000000003,2095.1522222222225,2023-01-20,2025-04-05,0.0,5.555555555555555,4.0,2.0,88.0,806.0,0.3349875930521092,0.0,0.4444444444444444,Home & Kitchen,3.575,4.0,12.0,3.333333333333333,2023-01-01,North,Email,45,Home & Kitchen,913,7538.417360350493,1,0,0.6677159718352769,1,0
102079,20.0,26394.19,1319.7095,2023-09-14,2025-06-17,0.0,2.75,4.0,4.0,15.0,642.0,0.9345794392523366,0.0,0.2,Home & Kitchen,4.125,12.0,20.0,5.0,2023-07-22,North,Social Media,45,Home & Kitchen,711,13549.7599859353,1,0,0.25323483127467794,0,0
102080,3.0,2693.99,897.9966666666666,2025-04-04,2025-04-28,0.0,1.6666666666666667,1.0,3.0,65.0,24.0,3.75,0.0,0.3333333333333333,Beauty & Personal Care,4.037037037037037,0.0,27.0,6.0,2025-03-08,East,Paid Ads,36,Beauty & Personal Care,116,8476.778879310345,1,0,0.22940037553147458,0,0
102081,1.0,1600.09,1600.09,2025-04-07,2025-04-07,0.0,0.0,0.0,1.0,86.0,1.0,30.0,0.0,0.0,Electronics,4.037037037037037,0.0,5.0,3.6666666666666665,2025-02-05,South,Organic Search,22,Electronics,147,3973.012585034013,0,1,0.6792531500570556,1,0
102083,16.0,8513.09,532.068125,2024-06-09,2025-05-15,0.0,7.8125,11.0,4.0,48.0,340.0,1.4117647058823528,0.0,0.6875,Grocery,4.071428571428571,7.0,20.0,5.333333333333333,2024-02-29,West,Organic Search,35,Grocery,489,6354.351431492843,1,0,0.329628929011744,0,0
102085,10.0,19276.13,1927.613,2023-01-19,2025-02-19,1.0,6.5,6.0,3.0,133.0,762.0,0.3937007874015748,0.1,0.6,Home & Kitchen,4.2,6.0,8.0,5.0,2023-01-01,South,Social Media,38,Home & Kitchen,913,7706.229408543262,1,0,0.6671983308413535,1,0
102086,8.0,8850.05,1106.25625,2024-09-27,2025-03-15,0.0,6.25,4.0,5.0,109.0,169.0,1.4201183431952662,0.0,0.5,Fashion,4.125,4.0,10.0,4.333333333333333,2024-09-13,North,Referral,43,Fashion,292,11062.562499999998,0,1,0.6017216567233674,1,1
102087,37.0,123056.56,3325.852972972973,2023-08-28,2025-06-25,4.0,3.918918918918919,9.0,7.0,7.0,667.0,1.664167916041979,0.1081081081081081,0.2432432432432432,Electronics,4.2625,24.0,29.0,7.0,2023-06-19,South,Email,40,Electronics,744,60370.48978494624,1,0,0.10244665209821577,0,1
102088,7.0,2612.29,373.1842857142857,2024-11-18,2025-04-10,0.0,5.714285714285714,4.0,1.0,83.0,143.0,1.4685314685314683,0.0,0.5714285714285714,Books,4.1000000000000005,3.0,15.0,4.666666666666667,2024-10-08,North,Paid Ads,40,Books,267,3571.108052434457,0,1,0.5560224564493504,1,1
102089,9.0,9997.28,1110.808888888889,2024-04-30,2025-05-07,2.0,14.444444444444445,9.0,3.0,56.0,372.0,0.7258064516129032,0.2222222222222222,1.0,Fashion,4.0,6.0,11.0,4.0,2024-03-07,East,Paid Ads,18,Fashion,482,7570.554356846473,0,1,0.6602890509184989,1,0
102090,3.0,3467.49,1155.83,2024-10-01,2025-06-27,0.0,3.333333333333333,1.0,1.0,5.0,269.0,0.3345724907063197,0.0,0.3333333333333333,Fashion,4.037037037037037,0.0,13.0,9.0,2024-08-06,North,Paid Ads,49,Fashion,330,3835.254090909091,0,1,0.6518805334576834,1,0
102091,9.0,27266.22,3029.58,2024-09-23,2025-04-12,1.0,6.111111111111111,4.0,2.0,81.0,201.0,1.343283582089552,0.1111111111111111,0.4444444444444444,Electronics,4.483333333333333,6.0,7.0,5.0,2024-06-07,South,Social Media,18,Electronics,390,25518.385384615383,0,1,0.6347520087992912,1,0
102092,22.0,17329.37,787.6986363636363,2023-01-05,2025-05-06,0.0,8.863636363636363,10.0,5.0,57.0,852.0,0.7746478873239437,0.0,0.4545454545454545,Toys & Games,3.946153846153846,13.0,11.0,3.0,2023-01-01,North,Paid Ads,33,Toys & Games,913,6927.951861993428,1,0,0.5515212386413482,1,0
102093,13.0,8414.130000000001,647.2407692307693,2023-01-05,2025-05-24,0.0,4.615384615384615,4.0,2.0,39.0,870.0,0.4482758620689655,0.0,0.3076923076923077,Grocery,3.4857142857142853,7.0,10.0,5.333333333333333,2023-01-01,West,Paid Ads,41,Grocery,913,3363.8088170865285,0,1,0.7196055335810506,1,1
102094,52.0,60019.39,1154.2190384615385,2023-01-14,2025-06-12,4.0,6.634615384615385,30.0,7.0,20.0,880.0,1.7727272727272727,0.0769230769230769,0.5769230769230769,Sports & Outdoors,3.876923076923077,26.0,31.0,4.666666666666667,2023-01-01,East,Organic Search,38,Sports & Outdoors,913,23994.6082694414,1,0,0.16200893246224696,0,0
102095,15.0,16806.4,1120.4266666666667,2023-03-04,2025-06-17,0.0,2.6666666666666665,4.0,7.0,15.0,836.0,0.5382775119617225,0.0,0.2666666666666666,Sports & Outdoors,4.0,7.0,8.0,5.666666666666667,2023-01-01,North,Direct,20,Sports & Outdoors,913,6718.878422782039,0,1,0.5436059853499252,1,1
102096,3.0,1277.76,425.92,2025-02-23,2025-06-23,0.0,5.0,2.0,2.0,9.0,120.0,0.75,0.0,0.6666666666666666,Grocery,4.25,2.0,21.0,3.6666666666666665,2025-01-03,North,Organic Search,22,Grocery,180,2591.0133333333333,1,0,0.3726203653087019,0,0
102097,6.0,8428.76,1404.7933333333333,2024-03-08,2025-03-24,1.0,5.833333333333333,4.0,3.0,100.0,381.0,0.4724409448818898,0.1666666666666666,0.6666666666666666,Fashion,3.7,4.0,11.0,5.333333333333333,2024-01-29,East,Organic Search,38,Fashion,520,5916.341153846154,1,0,0.7163305967430073,1,0
102098,1.0,2676.1,2676.1,2025-06-17,2025-06-17,0.0,0.0,0.0,1.0,15.0,1.0,30.0,0.0,0.0,Home & Kitchen,4.037037037037037,0.0,7.0,5.0,2024-12-29,East,Direct,40,Home & Kitchen,185,5279.872972972973,0,1,0.6486531462107712,1,0
102099,14.0,22297.06,1592.6471428571429,2023-01-22,2025-05-17,0.0,2.857142857142857,3.0,4.0,46.0,846.0,0.4964539007092198,0.0,0.2142857142857142,Home & Kitchen,3.95,6.0,7.0,4.333333333333333,2023-01-22,North,Referral,22,Home & Kitchen,892,9123.796973094171,1,0,0.5802792950219637,1,0
102100,4.0,5965.650000000001,1491.4125,2025-03-29,2025-06-22,0.0,13.75,4.0,3.0,10.0,85.0,1.4117647058823528,0.0,1.0,Home & Kitchen,4.55,2.0,27.0,8.333333333333334,2025-02-28,South,Social Media,39,Electronics,124,17560.179435483875,1,0,0.20118877039003144,0,0
102101,16.0,11318.27,707.391875,2023-01-12,2024-07-07,1.0,1.875,2.0,5.0,360.0,542.0,0.8856088560885609,0.0625,0.125,Beauty & Personal Care,3.775,12.0,7.0,5.0,2023-01-01,West,Referral,18,Beauty & Personal Care,913,4524.828641840088,0,1,0.787687024600827,1,0
102102,8.0,28054.79,3506.84875,2024-07-08,2025-05-28,2.0,5.0,4.0,3.0,35.0,324.0,0.7407407407407407,0.25,0.5,Electronics,3.775,4.0,18.0,4.0,2024-04-13,East,Organic Search,41,Electronics,445,23011.23224719101,0,1,0.5620122949323942,1,0
102103,12.0,9651.88,804.3233333333333,2024-07-24,2025-06-26,1.0,7.5,4.0,3.0,6.0,337.0,1.0682492581602374,0.0833333333333333,0.3333333333333333,Beauty & Personal Care,3.8125,8.0,16.0,6.333333333333333,2024-07-20,North,Email,25,Beauty & Personal Care,347,10152.553890489911,1,0,0.35529779935620787,0,1
102104,12.0,17053.03,1421.0858333333333,2024-07-30,2025-06-12,0.0,6.25,4.0,3.0,20.0,317.0,1.135646687697161,0.0,0.3333333333333333,Sports & Outdoors,3.485714285714286,7.0,18.0,6.333333333333333,2024-06-14,South,Organic Search,35,Sports & Outdoors,383,16251.582114882503,0,1,0.48716003571685174,0,0
