customer_id,signup_date,region,acquisition_channel,age,primary_category
101586,2024-10-28,North,Direct,38,Toys & Games
101587,2023-01-22,West,Direct,35,Home & Kitchen
101588,2023-02-24,South,Email,40,Electronics
101589,2024-10-07,West,Direct,33,Sports & Outdoors
101590,2024-02-28,East,Paid Ads,28,Fashion
101591,2024-11-30,South,Organic Search,37,Electronics
101592,2024-07-14,South,Organic Search,24,Books
101593,2025-03-12,West,Direct,41,Sports & Outdoors
101594,2023-12-31,South,Email,31,Books
101595,2023-01-01,Central,Direct,37,Fashion
101596,2023-04-20,East,Email,37,Fashion
101597,2024-05-26,Central,Referral,52,Fashion
101598,2025-06-30,East,Organic Search,39,Books
101599,2024-12-11,East,Organic Search,35,Electronics
101600,2024-07-15,East,Paid Ads,27,Grocery
101601,2025-04-26,East,Email,43,Toys & Games
101602,2025-05-18,East,Organic Search,32,Grocery
101603,2023-01-01,Central,Direct,18,Home & Kitchen
101604,2023-06-28,West,Referral,32,Beauty & Personal Care
101605,2023-11-27,North,Paid Ads,37,Beauty & Personal Care
101606,2023-08-30,North,Direct,25,Beauty & Personal Care
101607,2025-04-03,North,Social Media,33,Grocery
101608,2025-02-07,West,Referral,34,Grocery
101609,2024-03-24,South,Paid Ads,34,Fashion
101610,2024-02-22,South,Paid Ads,48,Electronics
101611,2025-05-04,Central,Organic Search,20,Beauty & Personal Care
101612,2024-04-20,North,Social Media,57,Electronics
101613,2024-07-09,North,Email,34,Books
101614,2023-05-09,North,Direct,41,Sports & Outdoors
101615,2024-02-20,South,Direct,36,Books
101616,2023-01-01,North,Organic Search,18,Fashion
101617,2024-10-06,West,Direct,23,Sports & Outdoors
101618,2025-03-24,West,Organic Search,29,Fashion
101619,2023-01-01,North,Organic Search,45,Home & Kitchen
101620,2024-01-30,East,Referral,19,Books
101621,2024-07-07,South,Direct,25,Fashion
101622,2025-01-31,North,Direct,36,Grocery
101623,2024-10-03,East,Email,40,Fashion
101624,2024-10-17,West,Organic Search,39,Grocery
101625,2025-03-31,South,Organic Search,24,Toys & Games
101626,2025-07-22,West,Organic Search,18,Home & Kitchen
101627,2024-10-23,Central,Social Media,40,Electronics
101628,2023-08-17,North,Social Media,50,Fashion
101629,2023-01-01,North,Organic Search,31,Sports & Outdoors
101630,2023-04-17,South,Paid Ads,22,Electronics
101631,2023-03-13,Central,Social Media,30,Grocery
101632,2025-03-13,North,Referral,39,Beauty & Personal Care
101633,2024-03-16,East,Paid Ads,32,Sports & Outdoors
101634,2023-11-23,East,Paid Ads,50,Sports & Outdoors
101635,2023-10-25,North,Referral,45,Sports & Outdoors
101636,2024-07-14,North,Referral,37,Electronics
101637,2024-05-02,North,Organic Search,18,Sports & Outdoors
101638,2023-05-04,North,Organic Search,27,Books
101639,2023-12-10,East,Direct,28,Beauty & Personal Care
101640,2023-09-16,Central,Email,26,Grocery
101641,2024-11-04,South,Organic Search,37,Beauty & Personal Care
101642,2023-10-12,South,Social Media,37,Beauty & Personal Care
101643,2024-05-07,South,Social Media,18,Beauty & Personal Care
101644,2023-07-01,Central,Organic Search,43,Sports & Outdoors
101645,2024-12-29,Central,Organic Search,35,Toys & Games
101646,2023-08-14,West,Direct,38,Beauty & Personal Care
101647,2024-09-29,East,Social Media,43,Fashion
101648,2023-08-12,North,Organic Search,26,Beauty & Personal Care
101649,2024-03-14,Central,Email,48,Toys & Games
101650,2024-06-02,North,Paid Ads,33,Fashion
101651,2024-09-14,North,Referral,51,Grocery
101652,2024-07-06,West,Paid Ads,25,Grocery
101653,2024-10-22,North,Organic Search,50,Home & Kitchen
101654,2024-09-20,North,Organic Search,25,Grocery
101655,2023-12-22,East,Direct,63,Sports & Outdoors
101656,2025-06-08,North,Social Media,24,Toys & Games
101657,2023-08-19,South,Email,46,Beauty & Personal Care
101658,2023-08-10,West,Organic Search,31,Sports & Outdoors
101659,2024-09-06,North,Email,42,Fashion
101660,2024-04-23,West,Social Media,34,Home & Kitchen
101661,2025-02-20,North,Referral,22,Fashion
101662,2024-01-19,West,Paid Ads,18,Beauty & Personal Care
101663,2025-01-28,North,Social Media,62,Electronics
101664,2025-08-20,West,Organic Search,35,Grocery
101665,2023-01-01,West,Organic Search,18,Fashion
101666,2025-03-11,West,Email,38,Beauty & Personal Care
101667,2024-07-13,South,Organic Search,42,Toys & Games
101668,2024-04-09,South,Organic Search,27,Home & Kitchen
101669,2023-12-23,Central,Direct,27,Electronics
101670,2024-06-14,West,Organic Search,34,Home & Kitchen
101671,2024-03-06,North,Social Media,48,Toys & Games
101672,2024-09-12,North,Email,36,Toys & Games
101673,2025-05-21,South,Referral,51,Books
101674,2024-06-27,West,Organic Search,47,Books
101675,2023-10-23,South,Social Media,32,Home & Kitchen
101676,2025-03-01,Central,Social Media,18,Beauty & Personal Care
101677,2024-04-05,East,Paid Ads,32,Beauty & Personal Care
101678,2023-01-01,Central,Email,40,Home & Kitchen
101679,2024-07-18,Central,Direct,35,Grocery
101680,2024-07-02,East,Organic Search,41,Grocery
101681,2025-05-30,Central,Organic Search,44,Grocery
101682,2025-03-21,East,Referral,40,Fashion
101683,2025-01-26,North,Paid Ads,31,Fashion
101684,2023-11-10,South,Email,40,Toys & Games
101685,2025-02-17,East,Organic Search,59,Electronics
101686,2024-01-28,Central,Organic Search,18,Home & Kitchen
101687,2025-01-08,Central,Referral,40,Electronics
101688,2025-05-26,North,Direct,55,Fashion
101689,2023-09-14,North,Organic Search,22,Home & Kitchen
101690,2024-10-14,East,Direct,46,Electronics
101691,2023-12-20,East,Paid Ads,47,Beauty & Personal Care
101692,2025-05-29,West,Organic Search,18,Home & Kitchen
101693,2025-07-27,South,Social Media,42,Home & Kitchen
101694,2024-05-10,Central,Organic Search,32,Sports & Outdoors
101695,2025-03-26,East,Referral,34,Home & Kitchen
101696,2024-05-15,South,Paid Ads,31,Electronics
101697,2024-05-08,East,Social Media,49,Books
101698,2024-06-21,Central,Organic Search,33,Books
101699,2023-03-18,South,Email,29,Beauty & Personal Care
101700,2024-02-04,East,Direct,30,Electronics
101701,2023-01-01,Central,Paid Ads,31,Toys & Games
101702,2024-10-07,North,Paid Ads,23,Fashion
101703,2025-04-23,East,Direct,29,Fashion
101704,2024-12-25,West,Organic Search,36,Fashion
101705,2024-09-21,Central,Email,39,Books
101706,2023-01-01,North,Social Media,48,Beauty & Personal Care
101707,2024-06-02,West,Direct,37,Grocery
101708,2023-02-23,Central,Paid Ads,29,Beauty & Personal Care
101709,2024-10-29,South,Paid Ads,23,Fashion
101710,2024-11-28,West,Paid Ads,38,Sports & Outdoors
101711,2025-06-03,East,Organic Search,33,Fashion
101712,2023-01-01,West,Organic Search,34,Grocery
101713,2023-01-01,South,Direct,37,Electronics
101714,2024-04-01,North,Organic Search,40,Home & Kitchen
101715,2024-09-04,Central,Organic Search,37,Toys & Games
101716,2024-05-20,South,Organic Search,33,Sports & Outdoors
101717,2025-04-29,North,Paid Ads,26,Fashion
101718,2023-12-20,Central,Social Media,28,Sports & Outdoors
101719,2023-01-01,Central,Organic Search,44,Electronics
101720,2023-01-01,West,Email,30,Electronics
101721,2025-05-29,East,Email,20,Home & Kitchen
101722,2023-03-01,South,Organic Search,47,Toys & Games
101723,2025-04-28,West,Email,24,Beauty & Personal Care
101724,2025-07-24,West,Paid Ads,35,Electronics
101725,2023-02-05,East,Paid Ads,40,Beauty & Personal Care
101726,2024-11-18,West,Direct,35,Grocery
101727,2023-05-05,East,Direct,18,Beauty & Personal Care
101728,2023-06-25,Central,Paid Ads,39,Fashion
101729,2023-09-03,West,Social Media,49,Toys & Games
101730,2024-05-24,South,Paid Ads,43,Toys & Games
101731,2025-04-13,West,Social Media,18,Home & Kitchen
101732,2024-09-20,South,Referral,58,Grocery
101733,2023-01-01,South,Organic Search,20,Fashion
101734,2023-04-20,Central,Direct,23,Fashion
101735,2024-09-05,East,Referral,43,Home & Kitchen
101736,2024-09-09,North,Organic Search,39,Grocery
101737,2023-10-18,South,Direct,35,Sports & Outdoors
101738,2024-04-29,Central,Referral,28,Toys & Games
101739,2024-08-21,West,Paid Ads,49,Sports & Outdoors
101740,2023-11-27,Central,Social Media,34,Sports & Outdoors
101741,2023-12-12,East,Direct,18,Grocery
101742,2024-12-19,North,Direct,48,Electronics
101743,2024-02-14,North,Paid Ads,37,Sports & Outdoors
101744,2024-01-08,North,Referral,47,Electronics
101745,2024-06-20,West,Direct,41,Home & Kitchen
101746,2025-01-11,West,Direct,61,Home & Kitchen
101747,2024-09-29,East,Organic Search,31,Sports & Outdoors
101748,2025-02-21,West,Social Media,35,Toys & Games
101749,2024-02-03,East,Direct,42,Fashion
101750,2025-05-29,West,Organic Search,31,Toys & Games
101751,2023-01-01,West,Paid Ads,43,Books
101752,2023-01-01,East,Social Media,18,Beauty & Personal Care
101753,2023-12-29,West,Social Media,34,Sports & Outdoors
101754,2023-05-24,South,Referral,33,Fashion
101755,2023-07-01,West,Organic Search,33,Electronics
101756,2024-04-23,Central,Email,25,Fashion
101757,2024-08-13,South,Paid Ads,44,Fashion
101758,2024-09-16,West,Email,29,Home & Kitchen
101759,2023-01-01,North,Paid Ads,37,Electronics
101760,2025-01-19,South,Organic Search,34,Sports & Outdoors
101761,2025-01-15,West,Direct,40,Beauty & Personal Care
101762,2023-04-03,South,Email,50,Books
101763,2023-05-30,South,Paid Ads,37,Electronics
101764,2024-08-30,South,Organic Search,44,Beauty & Personal Care
101765,2023-11-11,North,Social Media,36,Grocery
101766,2023-09-10,West,Direct,29,Grocery
101767,2025-04-20,North,Paid Ads,33,Books
101768,2023-01-01,South,Direct,31,Beauty & Personal Care
101769,2023-09-10,South,Paid Ads,41,Toys & Games
101770,2023-12-21,Central,Referral,36,Electronics
101771,2023-09-06,Central,Paid Ads,26,Electronics
101772,2024-02-11,North,Organic Search,32,Sports & Outdoors
101773,2024-07-09,North,Direct,18,Fashion
101774,2024-04-20,West,Organic Search,32,Electronics
101775,2025-05-02,South,Direct,35,Toys & Games
101776,2023-01-01,West,Organic Search,54,Electronics
101777,2024-07-15,Central,Organic Search,49,Sports & Outdoors
101778,2023-01-01,North,Direct,23,Home & Kitchen
101779,2024-04-13,Central,Referral,37,Home & Kitchen
101780,2024-11-30,North,Organic Search,37,Home & Kitchen
101781,2023-01-01,South,Social Media,32,Fashion
101782,2024-01-08,East,Organic Search,33,Electronics
101783,2023-01-01,Central,Direct,31,Books
101784,2024-12-06,East,Organic Search,55,Beauty & Personal Care
101785,2023-01-01,North,Social Media,30,Home & Kitchen
101786,2023-01-01,South,Organic Search,38,Beauty & Personal Care
101787,2023-07-29,West,Referral,18,Home & Kitchen
101788,2023-01-01,East,Direct,44,Fashion
101789,2024-07-07,North,Email,48,Electronics
101790,2025-01-20,East,Paid Ads,23,Sports & Outdoors
101791,2024-11-09,East,Organic Search,29,Sports & Outdoors
101792,2024-05-09,North,Organic Search,39,Fashion
101793,2023-07-02,South,Direct,35,Electronics
101794,2025-01-06,Central,Organic Search,40,Beauty & Personal Care
101795,2024-09-15,West,Social Media,31,Books
101796,2024-12-20,North,Paid Ads,55,Beauty & Personal Care
101797,2023-03-24,North,Direct,27,Fashion
101798,2023-01-01,South,Social Media,64,Sports & Outdoors
101799,2025-02-22,East,Social Media,48,Fashion
101800,2023-10-20,East,Direct,44,Beauty & Personal Care
101801,2023-01-06,West,Direct,23,Fashion
101802,2024-08-04,North,Social Media,45,Fashion
101803,2025-04-25,North,Email,41,Home & Kitchen
101804,2023-01-01,West,Referral,18,Beauty & Personal Care
101805,2025-05-03,Central,Paid Ads,19,Electronics
101806,2023-01-01,North,Organic Search,38,Fashion
101807,2024-12-24,South,Referral,33,Beauty & Personal Care
101808,2025-05-21,West,Referral,29,Sports & Outdoors
101809,2024-10-21,North,Organic Search,46,Fashion
101810,2024-06-07,Central,Organic Search,25,Sports & Outdoors
101811,2024-03-24,South,Referral,29,Toys & Games
101812,2023-09-09,East,Organic Search,27,Books
101813,2024-02-18,South,Referral,40,Sports & Outdoors
101814,2023-01-01,West,Referral,18,Sports & Outdoors
101815,2024-06-23,North,Paid Ads,29,Grocery
101816,2024-01-27,North,Organic Search,18,Electronics
101817,2024-03-02,East,Paid Ads,31,Fashion
101818,2025-06-03,Central,Paid Ads,42,Beauty & Personal Care
101819,2025-03-26,West,Social Media,43,Fashion
101820,2024-05-08,West,Referral,26,Fashion
101821,2023-12-05,East,Direct,40,Grocery
101822,2025-07-08,North,Organic Search,32,Sports & Outdoors
101823,2023-01-01,East,Referral,49,Fashion
101824,2023-10-29,Central,Paid Ads,33,Fashion
101825,2024-05-28,West,Email,18,Books
101826,2023-11-20,West,Organic Search,44,Home & Kitchen
101827,2024-11-05,South,Social Media,29,Fashion
101828,2024-03-20,East,Social Media,31,Grocery
101829,2024-01-16,West,Paid Ads,38,Toys & Games
101830,2023-01-01,West,Direct,19,Home & Kitchen
101831,2024-07-22,Central,Organic Search,35,Books
101832,2025-04-30,West,Organic Search,40,Fashion
101833,2025-01-25,South,Referral,39,Toys & Games
101834,2024-08-16,South,Social Media,28,Home & Kitchen
101835,2025-04-15,West,Organic Search,45,Fashion
101836,2025-02-15,Central,Paid Ads,24,Home & Kitchen
101837,2025-01-23,Central,Organic Search,28,Fashion
101838,2024-09-06,West,Direct,33,Beauty & Personal Care
101839,2023-11-04,East,Social Media,38,Electronics
101840,2024-09-19,Central,Organic Search,31,Beauty & Personal Care
101841,2023-10-03,Central,Paid Ads,48,Sports & Outdoors
101842,2024-05-28,North,Direct,38,Fashion
101843,2025-02-09,South,Direct,35,Fashion
101844,2024-01-09,South,Organic Search,37,Fashion
101845,2024-03-15,East,Referral,43,Beauty & Personal Care
101846,2023-09-20,South,Organic Search,37,Electronics
101847,2023-06-07,South,Organic Search,18,Beauty & Personal Care
101848,2023-01-01,North,Direct,46,Books
101849,2023-10-19,North,Direct,36,Toys & Games
101850,2024-03-28,East,Organic Search,42,Toys & Games
101851,2023-09-18,Central,Direct,30,Fashion
101852,2024-10-16,South,Referral,18,Books
101853,2024-11-04,South,Email,18,Sports & Outdoors
101854,2023-01-01,South,Email,24,Grocery
101855,2024-11-12,Central,Social Media,40,Electronics
101856,2025-01-18,West,Direct,49,Electronics
101857,2023-10-20,West,Organic Search,38,Fashion
101858,2024-10-14,North,Social Media,23,Fashion
101859,2023-06-12,Central,Paid Ads,26,Sports & Outdoors
101860,2023-01-01,North,Email,49,Grocery
101861,2024-12-21,Central,Organic Search,20,Home & Kitchen
101862,2023-08-22,Central,Paid Ads,58,Home & Kitchen
101863,2024-11-17,East,Email,55,Beauty & Personal Care
101864,2024-08-10,Central,Paid Ads,58,Electronics
101865,2024-01-29,Central,Organic Search,39,Home & Kitchen
101866,2024-11-04,East,Organic Search,31,Electronics
101867,2024-03-06,West,Referral,38,Electronics
101868,2024-07-16,East,Paid Ads,44,Books
101869,2023-05-31,East,Paid Ads,27,Beauty & Personal Care
101870,2023-05-29,South,Social Media,22,Home & Kitchen
101871,2024-11-03,West,Direct,31,Sports & Outdoors
101872,2024-01-19,South,Email,26,Beauty & Personal Care
101873,2023-03-03,North,Organic Search,48,Fashion
101874,2025-02-18,South,Direct,28,Books
101875,2024-07-18,North,Email,36,Fashion
101876,2024-02-07,Central,Referral,45,Electronics
101877,2025-02-25,South,Social Media,49,Toys & Games
101878,2024-10-04,West,Organic Search,37,Grocery
101879,2023-01-01,East,Referral,39,Beauty & Personal Care
101880,2024-11-12,South,Social Media,23,Electronics
101881,2024-10-16,South,Paid Ads,46,Home & Kitchen
101882,2023-10-25,Central,Organic Search,48,Beauty & Personal Care
101883,2025-03-18,East,Organic Search,18,Fashion
101884,2024-07-11,East,Social Media,54,Fashion
101885,2025-01-16,West,Organic Search,27,Beauty & Personal Care
101886,2024-03-07,Central,Referral,41,Grocery
101887,2025-08-17,West,Email,35,Fashion
101888,2024-04-30,East,Paid Ads,34,Grocery
101889,2024-01-26,Central,Organic Search,32,Home & Kitchen
101890,2024-09-27,Central,Organic Search,24,Fashion
101891,2024-09-09,Central,Paid Ads,40,Grocery
101892,2024-10-29,North,Email,31,Electronics
101893,2024-07-15,Central,Referral,20,Sports & Outdoors
101894,2023-01-01,North,Direct,23,Home & Kitchen
101895,2023-05-13,West,Direct,20,Electronics
101896,2024-07-15,West,Organic Search,29,Books
101897,2024-10-03,South,Referral,40,Home & Kitchen
101898,2023-07-06,North,Paid Ads,27,Sports & Outdoors
101899,2024-04-01,Central,Social Media,45,Beauty & Personal Care
101900,2025-03-02,Central,Paid Ads,33,Sports & Outdoors
101901,2024-08-20,North,Paid Ads,31,Electronics
101902,2023-01-01,West,Referral,35,Home & Kitchen
101903,2023-11-13,North,Social Media,50,Beauty & Personal Care
101904,2024-10-01,East,Paid Ads,19,Grocery
101905,2025-05-08,South,Organic Search,53,Grocery
101906,2024-03-09,West,Social Media,45,Home & Kitchen
101907,2024-05-26,East,Referral,34,Fashion
101908,2024-07-25,East,Social Media,48,Home & Kitchen
101909,2023-06-29,West,Organic Search,31,Sports & Outdoors
101910,2023-11-07,East,Paid Ads,38,Electronics
101911,2025-05-04,North,Email,29,Toys & Games
101912,2024-05-24,East,Referral,45,Books
101913,2025-04-03,West,Organic Search,27,Home & Kitchen
101914,2024-10-25,East,Paid Ads,34,Beauty & Personal Care
101915,2025-04-13,North,Paid Ads,42,Grocery
101916,2025-04-08,North,Referral,46,Home & Kitchen
101917,2024-01-20,South,Organic Search,25,Fashion
101918,2024-03-02,West,Social Media,43,Books
101919,2024-06-18,South,Direct,24,Electronics
101920,2024-11-16,Central,Paid Ads,18,Home & Kitchen
101921,2025-04-23,South,Paid Ads,26,Fashion
101922,2024-10-24,East,Organic Search,44,Sports & Outdoors
101923,2024-02-29,West,Organic Search,34,Grocery
101924,2024-03-09,West,Direct,29,Sports & Outdoors
101925,2023-01-01,North,Direct,35,Electronics
101926,2023-01-01,North,Organic Search,35,Electronics
101927,2024-06-05,North,Direct,41,Toys & Games
101928,2024-10-27,Central,Organic Search,18,Beauty & Personal Care
101929,2025-01-11,North,Social Media,33,Fashion
101930,2025-05-13,North,Referral,36,Beauty & Personal Care
101931,2025-03-18,West,Paid Ads,19,Sports & Outdoors
101932,2024-02-28,West,Social Media,19,Books
101933,2023-10-06,Central,Social Media,30,Home & Kitchen
101934,2024-09-05,South,Organic Search,35,Beauty & Personal Care
101935,2023-01-01,West,Direct,35,Electronics
101936,2025-03-16,North,Organic Search,28,Grocery
101937,2025-05-23,East,Organic Search,28,Sports & Outdoors
101938,2023-01-01,North,Direct,30,Grocery
101939,2025-04-29,Central,Paid Ads,38,Fashion
101940,2024-09-09,East,Paid Ads,48,Fashion
